,Country,Currency,Technology,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1447,United States,National currency (nominal),Unallocated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..
1448,United States,National currency (nominal),Total Budget,808.6,1223.6,1520.3,2465.7,3060.9,3645.6,3915,3298.6,2701.9,2616.7,2290.1,2366.9,2170.4,1974.6,2159.7,2164.82,2496.97,2598.43,2174.5,2172.6,2441.629,2409.088,2149.941,1965.712,2024.6,2293.822,2266.747,2814.414,2847.257,2750.047,2888.534,3302.959,3148.668,4040.279,4385.33,9811,4768,6371.08,6175.64,5931.383,6216.559,6055.414,..,..,..,..,..,..,..,..
1449,United States,National currency (2022 prices),Energy efficiency,6.99,35.826,69.936,322.755,427.782,578.559,882.371,618.196,376.231,526.62,394.92,507.86,411.396,370.67,309.971,328.81,362.172,419.29,538.719,567.997,773.792,896.661,718.625,663.036,712.418,800.968,878.6,927.417,907.661,603.309,570.31,707.098,592.692,752.906,892.829,2843.742,1841.564,1143.189,1227.71,1579.685,1591.52,1472.627,..,..,..,..,..,..,..,..
1450,United States,National currency (2022 prices),Fossil fuels,354.633,591.134,973.449,1547.55,1902.081,1835.496,2553.755,2227.926,992.658,691.188,682.026,701.72,699.533,583.342,924.956,933.764,1723.165,1480.667,746.152,729.992,878.001,534.898,598.195,281.624,300.152,332.886,338.26,562.577,666.412,640.396,646.398,584.794,582.619,620.985,762.133,4494.559,608.563,654.474,399.392,431.912,519.842,504.569,..,..,..,..,..,..,..,..
1451,United States,National currency (2022 prices),Renewables,47.067,192.78,371.107,909.271,1366.554,1859.794,2029.754,1824.049,875.28,661.017,541.722,497.596,369.776,338.089,265.566,234.286,217.335,290.099,242.225,220.919,399.746,483.633,357.049,336.852,413.787,431.485,343.586,399.297,388.391,373.641,364.284,363.96,286.619,764.002,603.758,2953.529,1733.081,1504.097,1895.588,1227.385,1109.786,1093.877,..,..,..,..,..,..,..,..
1452,United States,National currency (2022 prices),Nuclear,2823.084,3774.56,3693.688,5012.221,5307.976,5697.59,4550.382,4218.149,4378.993,3721.993,3045.531,2792.181,2536.522,2274.902,2207.09,1855.124,1695.753,1628.289,1041.323,835.095,766.572,801.889,483.685,471.824,401.274,405.349,445.197,471.676,455.883,570.834,574.953,1085.475,926.002,1154.604,1301.282,1128.66,1174.791,1588.032,984.814,923.373,1076.269,1070.621,..,..,..,..,..,..,..,..
1453,United States,National currency (2022 prices),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,224.398,457.999,458.028,440.538,432.56,476.635,440.546,336.611,150.496,180.127,176.188,151.001,..,..,..,..,..,..,..,..
1454,United States,National currency (2022 prices),Other power and storage technologies,14.912,58.858,111.979,392.787,540.15,867.838,255.978,55.024,186.561,136.642,134.047,142.304,118.228,99.53,110.365,101.368,107.788,105.79,75.636,78.134,209.737,233.167,210.395,214.805,213.573,212.212,201.853,215.699,227.542,252.245,169.562,226.61,204.173,179.939,163.243,1231.753,363.815,231.167,129.318,139.677,338.567,302.229,..,..,..,..,..,..,..,..
1455,United States,National currency (2022 prices),Other cross-cutting technologies/research,521.464,565.544,925.746,1200.056,1339.884,1131.178,1517.798,131.783,191.225,787.186,713.071,879.949,827.823,740.001,837.44,1037.041,886.215,1101.217,1467.722,1580.972,1387.826,1317.101,1371.886,1393.272,1382.392,1642.061,1488.559,1911.27,1824.769,1794.033,1781.518,1376.312,1390.756,1635.487,1753.23,6.694,145.526,2799.573,3069.578,2934.123,2817.977,2763.819,..,..,..,..,..,..,..,..
1456,United States,National currency (2022 prices),Unallocated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..
1457,United States,National currency (2022 prices),Total Budget,3768.151,5218.702,6145.905,9384.64,10884.426,11970.456,11790.038,9075.127,7000.948,6524.646,5511.316,5521.609,4963.277,4406.534,4655.389,4490.373,4992.449,5025.351,4111.777,4013.109,4415.674,4267.349,3739.835,3361.412,3423.597,3824.961,3696.054,4487.936,4470.657,4234.457,4331.422,4802.245,4440.891,5548.46,5909.035,13135.573,6307.885,8257.144,7856.897,7416.283,7630.149,7358.741,..,..,..,..,..,..,..,..
1458,United States,USD (2022 prices and exchange rates),Energy efficiency,6.99,35.826,69.936,322.755,427.782,578.559,882.371,618.196,376.231,526.62,394.92,507.86,411.396,370.67,309.971,328.81,362.172,419.29,538.719,567.997,773.792,896.661,718.625,663.036,712.418,800.968,878.6,927.417,907.661,603.309,570.31,707.098,592.692,752.906,892.829,2843.742,1841.564,1143.189,1227.71,1579.685,1591.52,1472.627,..,..,..,..,..,..,..,..
1459,United States,USD (2022 prices and exchange rates),Fossil fuels,354.633,591.134,973.449,1547.55,1902.081,1835.496,2553.755,2227.926,992.658,691.188,682.026,701.72,699.533,583.342,924.956,933.764,1723.165,1480.667,746.152,729.992,878.001,534.898,598.195,281.624,300.152,332.886,338.26,562.577,666.412,640.396,646.398,584.794,582.619,620.985,762.133,4494.559,608.563,654.474,399.392,431.912,519.842,504.569,..,..,..,..,..,..,..,..
1460,United States,USD (2022 prices and exchange rates),Renewables,47.067,192.78,371.107,909.271,1366.554,1859.794,2029.754,1824.049,875.28,661.017,541.722,497.596,369.776,338.089,265.566,234.286,217.335,290.099,242.225,220.919,399.746,483.633,357.049,336.852,413.787,431.485,343.586,399.297,388.391,373.641,364.284,363.96,286.619,764.002,603.758,2953.529,1733.081,1504.097,1895.588,1227.385,1109.786,1093.877,..,..,..,..,..,..,..,..
1461,United States,USD (2022 prices and exchange rates),Nuclear,2823.084,3774.56,3693.688,5012.221,5307.976,5697.59,4550.382,4218.149,4378.993,3721.993,3045.531,2792.181,2536.522,2274.902,2207.09,1855.124,1695.753,1628.289,1041.323,835.095,766.572,801.889,483.685,471.824,401.274,405.349,445.197,471.676,455.883,570.834,574.953,1085.475,926.002,1154.604,1301.282,1128.66,1174.791,1588.032,984.814,923.373,1076.269,1070.621,..,..,..,..,..,..,..,..
1462,United States,USD (2022 prices and exchange rates),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,224.398,457.999,458.028,440.538,432.56,476.635,440.546,336.611,150.496,180.127,176.188,151.001,..,..,..,..,..,..,..,..
1463,United States,USD (2022 prices and exchange rates),Other power and storage technologies,14.912,58.858,111.979,392.787,540.15,867.838,255.978,55.024,186.561,136.642,134.047,142.304,118.228,99.53,110.365,101.368,107.788,105.79,75.636,78.134,209.737,233.167,210.395,214.805,213.573,212.212,201.853,215.699,227.542,252.245,169.562,226.61,204.173,179.939,163.243,1231.753,363.815,231.167,129.318,139.677,338.567,302.229,..,..,..,..,..,..,..,..
1464,United States,USD (2022 prices and exchange rates),Other cross-cutting technologies/research,521.464,565.544,925.746,1200.056,1339.884,1131.178,1517.798,131.783,191.225,787.186,713.071,879.949,827.823,740.001,837.44,1037.041,886.215,1101.217,1467.722,1580.972,1387.826,1317.101,1371.886,1393.272,1382.392,1642.061,1488.559,1911.27,1824.769,1794.033,1781.518,1376.312,1390.756,1635.487,1753.23,6.694,145.526,2799.573,3069.578,2934.123,2817.977,2763.819,..,..,..,..,..,..,..,..
1465,United States,USD (2022 prices and exchange rates),Unallocated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..
1466,United States,USD (2022 prices and exchange rates),Total Budget,3768.151,5218.702,6145.905,9384.64,10884.426,11970.456,11790.038,9075.127,7000.948,6524.646,5511.316,5521.609,4963.277,4406.534,4655.389,4490.373,4992.449,5025.351,4111.777,4013.109,4415.674,4267.349,3739.835,3361.412,3423.597,3824.961,3696.054,4487.936,4470.657,4234.457,4331.422,4802.245,4440.891,5548.46,5909.035,13135.573,6307.885,8257.144,7856.897,7416.283,7630.149,7358.741,..,..,..,..,..,..,..,..
1467,United States,USD (2022 prices and PPP),Energy efficiency,6.99,35.826,69.936,322.755,427.782,578.559,882.371,618.196,376.231,526.62,394.92,507.86,411.396,370.67,309.971,328.81,362.172,419.29,538.719,567.997,773.792,896.661,718.625,663.036,712.418,800.968,878.6,927.417,907.661,603.309,570.31,707.098,592.692,752.906,892.829,2843.742,1841.564,1143.189,1227.71,1579.685,1591.52,1472.627,..,..,..,..,..,..,..,..
1468,United States,USD (2022 prices and PPP),Fossil fuels,354.633,591.134,973.449,1547.55,1902.081,1835.496,2553.755,2227.926,992.658,691.188,682.026,701.72,699.533,583.342,924.956,933.764,1723.165,1480.667,746.152,729.992,878.001,534.898,598.195,281.624,300.152,332.886,338.26,562.577,666.412,640.396,646.398,584.794,582.619,620.985,762.133,4494.559,608.563,654.474,399.392,431.912,519.842,504.569,..,..,..,..,..,..,..,..
1469,United States,USD (2022 prices and PPP),Renewables,47.067,192.78,371.107,909.271,1366.554,1859.794,2029.754,1824.049,875.28,661.017,541.722,497.596,369.776,338.089,265.566,234.286,217.335,290.099,242.225,220.919,399.746,483.633,357.049,336.852,413.787,431.485,343.586,399.297,388.391,373.641,364.284,363.96,286.619,764.002,603.758,2953.529,1733.081,1504.097,1895.588,1227.385,1109.786,1093.877,..,..,..,..,..,..,..,..
1470,United States,USD (2022 prices and PPP),Nuclear,2823.084,3774.56,3693.688,5012.221,5307.976,5697.59,4550.382,4218.149,4378.993,3721.993,3045.531,2792.181,2536.522,2274.902,2207.09,1855.124,1695.753,1628.289,1041.323,835.095,766.572,801.889,483.685,471.824,401.274,405.349,445.197,471.676,455.883,570.834,574.953,1085.475,926.002,1154.604,1301.282,1128.66,1174.791,1588.032,984.814,923.373,1076.269,1070.621,..,..,..,..,..,..,..,..
1471,United States,USD (2022 prices and PPP),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,224.398,457.999,458.028,440.538,432.56,476.635,440.546,336.611,150.496,180.127,176.188,151.001,..,..,..,..,..,..,..,..
1472,United States,USD (2022 prices and PPP),Other power and storage technologies,14.912,58.858,111.979,392.787,540.15,867.838,255.978,55.024,186.561,136.642,134.047,142.304,118.228,99.53,110.365,101.368,107.788,105.79,75.636,78.134,209.737,233.167,210.395,214.805,213.573,212.212,201.853,215.699,227.542,252.245,169.562,226.61,204.173,179.939,163.243,1231.753,363.815,231.167,129.318,139.677,338.567,302.229,..,..,..,..,..,..,..,..
1473,United States,USD (2022 prices and PPP),Other cross-cutting technologies/research,521.464,565.544,925.746,1200.056,1339.884,1131.178,1517.798,131.783,191.225,787.186,713.071,879.949,827.823,740.001,837.44,1037.041,886.215,1101.217,1467.722,1580.972,1387.826,1317.101,1371.886,1393.272,1382.392,1642.061,1488.559,1911.27,1824.769,1794.033,1781.518,1376.312,1390.756,1635.487,1753.23,6.694,145.526,2799.573,3069.578,2934.123,2817.977,2763.819,..,..,..,..,..,..,..,..
1474,United States,USD (2022 prices and PPP),Unallocated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..
1475,United States,USD (2022 prices and PPP),Total Budget,3768.151,5218.702,6145.905,9384.64,10884.426,11970.456,11790.038,9075.127,7000.948,6524.646,5511.316,5521.609,4963.277,4406.534,4655.389,4490.373,4992.449,5025.351,4111.777,4013.109,4415.674,4267.349,3739.835,3361.412,3423.597,3824.961,3696.054,4487.936,4470.657,4234.457,4331.422,4802.245,4440.891,5548.46,5909.035,13135.573,6307.885,8257.144,7856.897,7416.283,7630.149,7358.741,..,..,..,..,..,..,..,..
1476,United States,Euro (2022 prices and exchange rates),Energy efficiency,6.647,34.067,66.501,306.901,406.769,550.14,839.029,587.83,357.75,500.752,375.522,482.914,391.188,352.463,294.745,312.659,344.382,398.695,512.258,540.097,735.783,852.617,683.326,630.467,677.424,761.624,835.443,881.862,863.077,573.674,542.297,672.365,563.579,715.923,848.973,2704.058,1751.106,1087.035,1167.405,1502.091,1513.345,1400.292,..,..,..,..,..,..,..,..
1477,United States,Euro (2022 prices and exchange rates),Fossil fuels,337.213,562.098,925.633,1471.535,1808.651,1745.337,2428.315,2118.491,943.899,657.237,648.524,667.251,665.172,554.689,879.522,887.898,1638.523,1407.936,709.501,694.135,834.873,508.624,568.812,267.79,285.409,316.534,321.645,534.944,633.677,608.94,614.647,556.069,554.001,590.482,724.697,4273.786,578.67,622.327,379.774,410.697,494.307,479.784,..,..,..,..,..,..,..,..
1478,United States,Euro (2022 prices and exchange rates),Renewables,44.755,183.31,352.878,864.608,1299.429,1768.441,1930.052,1734.452,832.287,628.548,515.112,473.154,351.613,321.482,252.522,222.778,206.66,275.85,230.327,210.067,380.111,459.877,339.511,320.306,393.462,410.291,326.709,379.684,369.313,355.287,346.39,346.083,272.541,726.474,574.102,2808.452,1647.952,1430.216,1802.477,1167.096,1055.273,1040.145,..,..,..,..,..,..,..,..
1479,United States,Euro (2022 prices and exchange rates),Nuclear,2684.414,3589.153,3512.254,4766.02,5047.248,5417.725,4326.868,4010.953,4163.897,3539.169,2895.934,2655.029,2411.928,2163.159,2098.678,1764.001,1612.458,1548.307,990.173,794.075,728.918,762.5,459.927,448.648,381.563,385.438,423.329,448.507,433.49,542.794,546.711,1032.156,880.516,1097.89,1237.363,1073.221,1117.085,1510.028,936.44,878.017,1023.402,1018.032,..,..,..,..,..,..,..,..
1480,United States,Euro (2022 prices and exchange rates),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,213.375,435.502,435.53,418.899,411.313,453.222,418.907,320.077,143.103,171.28,167.534,143.584,..,..,..,..,..,..,..,..
1481,United States,Euro (2022 prices and exchange rates),Other power and storage technologies,14.18,55.966,106.479,373.493,513.618,825.21,243.404,52.321,177.397,129.93,127.462,135.314,112.42,94.641,104.944,96.389,102.493,100.593,71.921,74.296,199.434,221.714,200.06,204.253,203.082,201.788,191.938,205.103,216.365,239.854,161.233,215.479,194.144,171.1,155.224,1171.249,345.944,219.812,122.966,132.816,321.937,287.383,..,..,..,..,..,..,..,..
1482,United States,Euro (2022 prices and exchange rates),Other cross-cutting technologies/research,495.85,537.765,880.274,1141.109,1274.069,1075.614,1443.244,125.31,181.832,748.52,678.044,836.726,787.16,703.653,796.305,986.102,842.684,1047.125,1395.628,1503.315,1319.656,1252.405,1304.499,1324.834,1314.489,1561.403,1415.441,1817.389,1735.137,1705.91,1694.01,1308.707,1322.442,1555.152,1667.112,6.365,138.378,2662.058,2918.8,2789.999,2679.558,2628.06,..,..,..,..,..,..,..,..
1483,United States,Euro (2022 prices and exchange rates),Unallocated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..
1484,United States,Euro (2022 prices and exchange rates),Total Budget,3583.06,4962.36,5844.018,8923.666,10349.783,11382.467,11210.911,8629.357,6657.062,6204.156,5240.6,5250.388,4719.481,4190.085,4426.716,4269.806,4747.22,4778.506,3909.807,3815.985,4198.776,4057.737,3556.135,3196.3,3255.43,3637.079,3514.504,4267.489,4251.058,4026.46,4118.663,4566.359,4222.755,5275.92,5618.783,12490.353,5998.041,7851.553,7470.966,7051.995,7255.356,6997.28,..,..,..,..,..,..,..,..
1485,European Union,National currency (nominal),Energy efficiency,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,276,303.8,364.7,430.1,345.7,363.4,524.6,529.556,..,..
1486,European Union,National currency (nominal),Fossil fuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.7,73.6,22,66.7,49,44.3,86.8,81.134,..,..
1487,European Union,National currency (nominal),Renewables,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,258.9,340.7,390.6,358.6,389.6,360.1,384,337.202,..,..
1488,European Union,National currency (nominal),Nuclear,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,132.1,127.5,142.7,142.7,153.8,172,181.8,159.646,..,..
1489,European Union,National currency (nominal),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.7,86.5,113.8,124.8,103.7,98,170.3,79.751,..,..
1490,European Union,National currency (nominal),Other power and storage technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,205.2,177.6,172.6,225.5,213.1,338.1,412.6,469.419,..,..
1491,European Union,National currency (nominal),Other cross-cutting technologies/research,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,156.1,203.2,95.6,152.9,204.5,191,197,494.676,..,..
1492,European Union,National currency (nominal),Unallocated,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,13.972,..,..
1493,European Union,National currency (nominal),Total Budget,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1128.7,1312.9,1302,1501.3,1459.4,1566.9,1957.1,2165.356,..,..
1494,European Union,National currency (2022 prices),Energy efficiency,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,325.596,353.395,420.363,489.927,387.494,399.735,565.82,557.896,..,..
1495,European Union,National currency (2022 prices),Fossil fuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.654,85.615,25.358,75.978,54.924,48.729,93.62,85.476,..,..
1496,European Union,National currency (2022 prices),Renewables,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,305.423,396.319,450.216,408.481,436.701,396.105,414.172,355.248,..,..
1497,European Union,National currency (2022 prices),Nuclear,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,155.838,148.314,164.48,162.549,172.394,189.198,196.085,168.19,..,..
1498,European Union,National currency (2022 prices),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.787,100.621,131.169,142.16,116.237,107.799,183.681,84.019,..,..
1499,European Union,National currency (2022 prices),Other power and storage technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,242.074,206.593,198.943,256.867,238.863,371.905,445.019,494.541,..,..
1500,European Union,National currency (2022 prices),Other cross-cutting technologies/research,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,184.15,236.372,110.191,174.168,229.223,210.097,212.479,521.15,..,..
1501,European Union,National currency (2022 prices),Unallocated,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,14.72,..,..
1502,European Union,National currency (2022 prices),Total Budget,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1331.522,1527.23,1500.721,1710.13,1635.836,1723.568,2110.876,2281.241,..,..
1503,European Union,USD (2022 prices and exchange rates),Energy efficiency,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,342.415,371.651,442.078,515.235,407.511,420.384,595.048,586.716,..,..
1504,European Union,USD (2022 prices and exchange rates),Fossil fuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.013,90.038,26.668,79.903,57.761,51.247,98.456,89.891,..,..
1505,European Union,USD (2022 prices and exchange rates),Renewables,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,321.201,416.792,473.473,429.582,459.26,416.567,435.567,373.599,..,..
1506,European Union,USD (2022 prices and exchange rates),Nuclear,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,163.888,155.976,172.977,170.946,181.299,198.971,206.214,176.878,..,..
1507,European Union,USD (2022 prices and exchange rates),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.547,105.819,137.945,149.503,122.241,113.367,193.17,88.359,..,..
1508,European Union,USD (2022 prices and exchange rates),Other power and storage technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,254.578,217.265,209.22,270.136,251.202,391.117,468.008,520.088,..,..
1509,European Union,USD (2022 prices and exchange rates),Other cross-cutting technologies/research,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,193.663,248.583,115.883,183.165,241.064,220.95,223.455,548.072,..,..
1510,European Union,USD (2022 prices and exchange rates),Unallocated,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,15.48,..,..
